路線去回,中文站點名稱,time
53回程,文心熱河路口,6
53回程,文心昌平路口,5
53回程,文心興安路口,4
53回程,四維國小,6
53回程,聯安醫院,2
53回程,東光國小,3
53回程,東山旱溪西路口,4
53回程,三甲公園,6
53回程,景賢八路口,2
53回程,東山高中(景賢六路),5
53回程,太原二號橋,5
53回程,旱溪西太原路口,2
53回程,天祥東光路口,4
53回程,太原火車站,5
53回程,東光路(三和里),5
53區去程,文心市政路口,6
53區去程,文心公益路口,4
53區去程,文心森林公園(文心路),6
53區去程,文心大墩七街口,6
53區去程,文心向心路口,6
53區去程,文心五權西路口,3
53區去程,文心南南屯路口,2
53區去程,文心南永春東路口,4
53區去程,豐樂公園,4
53區去程,中山醫學大學,6
53區去程,特力屋臺中店,4
53區去程,文心南大慶街口,2
53區去程,高工文心南路口,4
53區去程,臺中高工(高工路),2
53區去程,工學一街口,5
53區去程,僑泰中學(高工路),5
53區去程,積善公園,6
53區去程,大明爽文路口,5
53區去程,大明國光路口,3
53區去程,大明益民路口,2
53區去程,崇光國小,2
53區去程,興大附中(益民路),3
53區去程,益民德芳路口,6
53區去程,益民國小,2
53區去程,立人高中,6
53區去程,下內新,5
53區去程,兒童藝術館(中興路),2
53區去程,大突寮(中興路),4
53區去程,中興仁化路口,6
53區去程,青年高中,3
53區去程,大里圖書館(中興路),4
53區去程,財政部印刷廠,3
53區去程,草湖,3
53區去程,中興東南路口,4
53區去程,中正吉峰路口,4
53區去程,霧峰農工,5
53區去程,甲寅,2
53區去程,中正草湖路口,6
53區去程,霧峰,2
53區去程,霧峰郵局,5
53區去程,教育部國教署,4
53區去程,霧峰國小,5
53區去程,省議會,2
53區回程,省議會,3
53區回程,霧峰國小,4
53區回程,教育部國教署,2
53區回程,霧峰郵局,5
53區回程,霧峰,6
53區回程,中正草湖路口,3
53區回程,甲寅,6
53區回程,霧峰農工,6
53區回程,中正吉峰路口,5
53區回程,中興東南路口,6
53區回程,草湖,2
53區回程,財政部印刷廠,5
53區回程,大里圖書館(中興路),2
53區回程,青年高中,6
53區回程,中興仁化路口,4
53區回程,大突寮(中興路),6
53區回程,兒童藝術館(中興路),4
53區回程,下內新,4
53區回程,立人高中,5
53區回程,益民國小,2
53區回程,益民德芳路口,6
53區回程,興大附中(益民路),5
53區回程,崇光國小,5
53區回程,大明益民路口,3
53區回程,大明國光路口,3
53區回程,大明爽文路口,3
53區回程,積善公園,6
53區回程,僑泰中學(高工路),3
53區回程,工學一街口,5
53區回程,臺中高工(高工路),5
53區回程,高工文心南路口,4
53區回程,文心南大慶街口,4
53區回程,特力屋臺中店,4
53區回程,中山醫學大學,5
53區回程,文心南三民西路口,3
53區回程,豐樂公園,4
53區回程,文心南永春東路口,3
53區回程,文心南南屯路口,6
53區回程,文心五權西路口,3
53區回程,文心向心路口,6
53區回程,文心大墩七街口,2
53區回程,文心森林公園(文心路),3
53區回程,文心公益路口,4
53區回程,文心市政路口,6
54去程,下港尾,6
54去程,中清同榮路口,2
54去程,貿易三村,2
54去程,后庄國宅,5
54去程,中清后庄路口,5
54去程,后庄仔,5
54去程,頂陳平,4
54去程,陳平,4
54去程,全民醫院,4
54去程,大德國中,2
54去程,水湳市場(中清路),6
54去程,水湳,4
54去程,下水湳,3
54去程,文心中清西一街口,4
54去程,文心陜西路口,3
54去程,臺灣日報,5
54去程,重慶國小,3
54去程,河南長安路口,4
54去程,河南福上巷口,2
54去程,家扶發展學園,5
54去程,河南停車場,2
54去程,河南福星路口,6
54去程,福星停車場,6
54去程,逢甲大學(福星路),6
54去程,福星西安街口,2
54去程,漢翔公司(星享道),3
54去程,僑光科技大學,2
54去程,福星北西苑路口,6
54去程,西苑高中,6
54去程,西屯派出所,3
54去程,黎明福科路口,2
54去程,西屯郵局,6
54去程,朝馬(黎明路),4
54去程,黎明環河路口,5
54去程,西屯區公所,2
54去程,黎明龍門路口,6
54去程,黎明市政路口,5
54去程,黎明國小,4
54去程,黎明新村(黎明路),4
54去程,黎明大業路口,4
54去程,黎明公益路口,6
54去程,三厝里,5
54去程,黎明向上路口,3
54去程,黎明五權西路口,5
54去程,黎明南屯路口,2
54去程,南屯國小,3
54去程,黎明永春東路口,6
54去程,黎明文心南五路口,2
54去程,下豐樂里,3
54去程,鎮平里,4
54去程,鎮平環中路口,5
54去程,鎮平國小,2
54去程,中和(黎明路),5
54去程,昌興新村,2
54去程,中和新村,6
54去程,烏日啤酒廠,6
54去程,烏日區公所(光日路),3
54去程,公園光日路口,4
54去程,公園五光路口,6
54去程,五光公園三街口,3
54去程,新興五光路口,5
54去程,烏日橋,6
54去程,明道中學,6
54去程,明道花園城,3
54去程,九張犁,6
54去程,光德國中,3
54去程,烏日停車場,3
54回程,烏日停車場,2
54回程,光德國中,2
54回程,九張犁,6
54回程,明道花園城,5
54回程,明道中學,3
54回程,烏日橋,6
54回程,五光新興路口,5
54回程,五光公園三街口,5
54回程,公園五光路口,2
54回程,公園光日路口,5
54回程,烏日區公所(光日路),2
54回程,烏日啤酒廠,4
54回程,中和新村,6
54回程,昌興新村,3
54回程,中和(黎明路),4
54回程,鎮平國小,6
54回程,鎮平環中路口,6
54回程,鎮平里,5
54回程,下豐樂里,4
54回程,黎明文心南五路口,3
54回程,黎明永春東路口,2
54回程,南屯國小,6
54回程,黎明南屯路口,4
54回程,黎明五權西路口,6
54回程,黎明向上路口,3
54回程,三厝里,2
54回程,黎明公益路口,4
54回程,黎明大業路口,6
54回程,黎明新村(黎明路),4
54回程,黎明國小,4
54回程,黎明市政路口,5
54回程,黎明龍門路口,4
54回程,西屯區公所,3
54回程,黎明環河路口,4
54回程,朝馬(黎明路),5
54回程,西屯郵局,5
54回程,黎明福科路口,5
54回程,西屯派出所,2
54回程,西苑高中,6
54回程,福星北西苑路口,2
54回程,僑光科技大學,3
54回程,漢翔公司(星享道),2
54回程,福星西安街口,5
54回程,逢甲大學(福星路),6
54回程,福星停車場,3
54回程,河南福星路口,5
54回程,河南停車場,4
54回程,家扶發展學園,3
54回程,河南福上巷口,2
54回程,河南長安路口,6
54回程,重慶國小,2
54回程,臺灣日報,4
54回程,文心陜西路口,6
54回程,下水湳,4
54回程,水湳,2
54回程,水湳市場(中清路),4
54回程,大德國中,5
54回程,全民醫院,2
54回程,陳平,6
54回程,頂陳平,6
54回程,后庄仔,4
54回程,中清后庄路口,6
54回程,后庄國宅,6
54回程,貿易三村,4
54回程,中清同榮路口,5
54回程,下港尾,4
55去程,光明國中(貴和街),3
55去程,地方法院,3
55去程,臺中女中,4
55去程,民權繼光街口,2
55去程,臺中火車站,5
55去程,干城站,2
55去程,臺中公園(雙十路),4
55去程,中興堂,3
55去程,國立臺中科技大學,4
55去程,中友百貨,5
55去程,一心市場,4
55去程,三民錦中街口,5
55去程,新民高中(三民路),2
55去程,寶覺寺,5
55去程,監理站,4
55去程,北屯國小(北屯路),4
55去程,北屯,3
55去程,三光國中,5
55去程,大坑口,6
55去程,特力屋北屯店,5
55去程,北屯崇德二路口,5
55去程,北新國中,3
55去程,舊社公園(北屯路),2
55去程,中山路一巷口,2
55去程,中山中興路口,5
55去程,頭家厝,3
55去程,瓦窯,3
55去程,僑忠國小,3
55去程,中山合作街口,5
55去程,中山圓通南路口,4
55去程,潭子區公所,6
55去程,潭子火車站,5
55去程,潭子國小,5
55去程,潭子加工區,4
55去程,潭秀里,3
55去程,矽品精密,3
55去程,弘文中學,3
55去程,中山祥和路口,6
55去程,校栗林,2
55去程,永豐螺絲,5
55去程,菸廠,5
55去程,文化新村,6
55去程,輸配電,4
55去程,警察局,2
55去程,豐原高商,2
55去程,豐原電信局,3
55去程,豐原郵局,5
55去程,媽祖廟,6
55去程,和平街,6
55去程,豐原,2
55回程,豐原,5
55回程,媽祖廟,4
55回程,豐原郵局,4
55回程,豐原電信局,4
55回程,豐原高商,3
55回程,警察局,4
55回程,輸配電,6
55回程,文化新村,4
55回程,菸廠,4
55回程,永豐螺絲,2
55回程,校栗林,6
55回程,中山祥和路口,3
55回程,弘文中學,4
55回程,矽品精密,4
55回程,潭秀里,6
55回程,潭子加工區,3
55回程,潭子國小,2
55回程,潭子火車站,4
55回程,潭子區公所,3
55回程,中山圓通南路口,6
55回程,中山合作街口,4
55回程,僑忠國小,5
55回程,瓦窯,5
55回程,頭家厝,3
55回程,中山中興路口,5
55回程,中山路一巷口,2
55回程,舊社公園(北屯路),6
55回程,北新國中,2
55回程,北屯崇德二路口,3
55回程,特力屋北屯店,4
55回程,大坑口,5
55回程,三光國中,2
55回程,北屯,6
55回程,北屯國小(北屯路),6
55回程,監理站,2
55回程,寶覺寺,3
55回程,新民高中(三民路),5
55回程,三民錦中街口,4
55回程,一心市場,4
55回程,中友百貨,3
55回程,國立臺中科技大學,6
55回程,中興堂,3
55回程,臺中公園(雙十路),2
55回程,干城站,3
55回程,臺中火車站,4
55回程,民權繼光街口,5
55回程,臺中女中,5
55回程,地方法院,3
55回程,光明國中(貴和街),6
56去程,干城站,4
56去程,臺中公園(雙十路),2
56去程,臺灣體大游泳池,2
56去程,臺中一中,2
56去程,臺灣體大體育場,3
56去程,莒光新城,3
56去程,五權學士路口,6
56去程,五常里,6
56去程,光大里,5
56去程,五權公園路口(光大社區),5
56去程,中央市場,3
56去程,五權臺灣大道口,5
56去程,五權民生路口,2
56去程,五權自立街口,4
56去程,大墩文化中心(五權路),4
56去程,美術館(五權西路),5
56去程,五權西忠明南路口,4
56去程,五權西東興路口,4
56去程,五權西大墩路口,2
56去程,五權西文心路口,3
56去程,五權西向心路口,2
56去程,五權西萬和路口,4
56去程,南屯(五權西路),2
56去程,五權西三厝街口,4
56去程,五權西永春東七路口,4
56去程,中村加油站,2
56去程,新生里(哈魚碼頭),5
56去程,忠勇寶山東二街口,3
56去程,寶山里土地公,6
56去程,文山國小(忠勇路),5
56去程,文山里,6
56去程,一善堂,5
56去程,下文山,4
56去程,七星橋,4
56去程,春社里(忠勇路),4
56去程,嶺東高中,4
56去程,嶺東科技大學(嶺東路),2
56去程,彩虹眷村(嶺東南路),3
56去程,南屯同安厝,3
56去程,同安南北巷口,2
56去程,成功嶺3號門,6
56去程,烏日學田里,2
56去程,學田活動中心,4
56去程,學田診所,5
56去程,幸記公司,4
56去程,高鐵學田路口,6
56去程,烏厝巷,5
56去程,新烏日火車站,5
56回程,新烏日火車站,6
56回程,高鐵學田路口,6
56回程,幸記公司,6
56回程,學田診所,6
56回程,學田活動中心,6
56回程,烏日學田里,3
56回程,成功嶺3號門,3
56回程,同安南北巷口,3
56回程,南屯同安厝,2
56回程,彩虹眷村(嶺東南路),4
56回程,嶺東科技大學(嶺東路),3
56回程,嶺東高中,6
56回程,春社里(忠勇路),2
56回程,七星橋,5
56回程,下文山,6
56回程,一善堂,2
56回程,文山里,2
56回程,文山國小(忠勇路),5
56回程,寶山里土地公,3
56回程,忠勇寶山東二街口,2
56回程,新生里(哈魚碼頭),5
56回程,中村加油站,6
56回程,五權西永春東七路口,5
56回程,五權西三厝街口,4
56回程,南屯(五權西路),6
56回程,五權西萬和路口,2
56回程,五權西向心路口,4
56回程,五權西文心路口,4
56回程,五權西大墩路口,2
56回程,五權西東興路口,6
56回程,五權西忠明南路口,4
56回程,美術館(五權西路),4
56回程,大墩文化中心(五權路),6
56回程,五權自立街口,2
56回程,五權民生路口,3
56回程,五權臺灣大道口,3
56回程,中央市場,4
56回程,五權公園路口(光大社區),6
56回程,光大里,4
56回程,五常里,6
56回程,五權學士路口,5
56回程,莒光新城,4
56回程,臺灣體大體育場,4
56回程,臺中一中,6
56回程,臺灣體大游泳池,2
56回程,臺中公園(雙十路),3
56回程,干城站,2
58去程,大慶活動中心,6
58去程,東興復興北路口,5
58去程,東興樹義一巷口,3
58去程,臺中高工(工學六街),2
58去程,臺中高工(高工路),5
58去程,工學一街口,2
58去程,僑泰中學(高工路),5
58去程,積善公園,2
58去程,大明爽文路口,2
58去程,大明國光路口,6
58去程,國光橋,4
58去程,國光忠明南路口,6
58去程,忠明南國光路口,5
58去程,明德高中(明德街),2
58去程,南門仔,3
58去程,興大附農(臺中路),6
58去程,臺中國小,4
58去程,第三市場,2
58去程,臺中火車站,5
58去程,干城站,3
58去程,臺中公園(雙十路),2
58去程,中興堂,4
58去程,國立臺中科技大學,2
58去程,中友百貨,4
58去程,市立殯儀館,6
58去程,新民高中(崇德路),4
58去程,崇德德化街口,4
58去程,崇德橋,4
58去程,崇德青島路口,6
58去程,崇德北平路口,3
58去程,崇德文心路口,3
58去程,崇德瀋陽路口,6
58去程,崇德國中(民俗公園),3
58去程,崇德一路口,6
58去程,崇德五路口,3
58去程,崇德六路口,2
58去程,北屯區行政大樓,6
58去程,崇德山西路口,4
58去程,崇德九路口,6
58去程,崇德十路口,6
58去程,崇德豐樂路口,3
58去程,錦村市場,6
58去程,臺中洲際棒球場,5
58去程,崇德環中路口,3
58去程,中油鴻陞加油站,3
58去程,崇德大豐一路口,6
58去程,崇德雅潭路口,2
58去程,雅潭大豐路口,2
58去程,北基加油站雅潭站,2
58去程,潭秀國中,2
58去程,雅潭中山路口,6
58去程,潭子國小,5
58去程,潭子火車站,6
58去程,潭子區公所,5
58去程,中山圓通南路口,6
58去程,圓通南興華一路口,4
58去程,潭子勝利運動公園,6
58去程,甘蔗里活動中心,6
58回程,甘蔗里活動中心,4
58回程,潭子勝利運動公園,4
58回程,圓通南興華一路口,2
58回程,中山圓通南路口,6
58回程,潭子區公所,4
58回程,潭子火車站,6
58回程,雅潭中山路口,3
58回程,潭秀國中,2
58回程,北基加油站雅潭站,5
58回程,雅潭大豐路口,2
58回程,崇德雅潭路口,4
58回程,崇德大豐一路口,6
58回程,中油鴻陞加油站,6
58回程,崇德環中路口,6
58回程,臺中洲際棒球場,5
58回程,錦村市場,3
58回程,崇德豐樂路口,3
58回程,崇德十路口,6
58回程,崇德九路口,4
58回程,崇德山西路口,3
58回程,北屯區行政大樓,5
58回程,崇德六路口,2
58回程,崇德五路口,4
58回程,崇德一路口,3
58回程,崇德國中(民俗公園),2
58回程,崇德瀋陽路口,2
58回程,崇德文心路口,3
58回程,崇德北平路口,4
58回程,崇德青島路口,3
58回程,崇德橋,4
58回程,崇德德化街口,2
58回程,新民高中(崇德路),6
58回程,市立殯儀館,2
58回程,一心市場,5
58回程,中友百貨,2
58回程,國立臺中科技大學,2
58回程,中興堂,5
58回程,臺中公園(雙十路),5
58回程,干城站,5
58回程,臺中火車站,3
58回程,第三市場,2
58回程,臺中國小,3
58回程,興大附農(臺中路),5
58回程,南門仔,2
58回程,明德高中(臺中路),4
58回程,明德高中(明德街),4
58回程,忠明南國光路口,4
58回程,國光忠明南路口,5
58回程,國光橋,3
58回程,大明國光路口,6
58回程,大明爽文路口,4
58回程,積善公園,2
58回程,僑泰中學(高工路),3
58回程,工學一街口,3
58回程,臺中高工(高工路),4
58回程,臺中高工(工學六街),2
58回程,東興樹義一巷口,2
58回程,東興復興北路口,3
58回程,大慶活動中心,2
58副去程,大慶活動中心,2
58副去程,東興復興北路口,3
